0,0,202.6104679,228.5546416,194.3010468,232.7505985,189.2976642,222.8112884,198.79055,226.1214296,192.9622448,240.3421504,191.0050546,232.7331157,193.2798061,234.160098,193.8595606,239.6478868,195.6118405,233.2591271,181.6109802,228.6733818,189.5587279,232.9715786,190.8075724,227.1570825,191.732751,239.1213482,190.9848154,223.1937673,190.3985066,225.3217426,189.3489834,231.0126382,188.6861444,225.3695174,181.6170247,232.2575266,190.8737018,228.2324622,183.621887,235.5779971,178.7710017,223.530063,176.8756833,240.8649994,180.3194174,241.6890942,175.2846453,237.8952093,185.1681007,237.0970719,178.1898315,226.805565,186.5598269,228.6735113,180.7123074,228.3219192,175.1522941,232.6732779,183.9336756,231.841746,167.4624283,242.6569202,181.0349713,215.5918638,175.3799292,230.9375529,182.2093183,240.0743899,182.0295143,230.4775752,183.0092897,229.190496,178.987154,235.0361484,173.7266732,226.4280703,176.0465203,230.7456079,169.9315561,227.3817899,179.6570059,227.2736495,176.3547745,235.4162288,175.3712171,227.2978369,166.6734205,229.7589601,183.2578223,234.135727,175.2345867,231.086464,166.950056,230.5015597,170.1878266,230.6291119,171.1289745,229.5107178,174.195,237.7216192
0,0,200.4149505,229.7336219,193.9913852,233.1992921,199.4205289,220.0351614,194.1908752,232.8396778,194.6647912,226.1155612,187.4380893,238.0334067,197.1103547,237.9774763,195.7698718,234.7819487,199.7621618,229.3446216,178.9268094,229.701295,191.7187899,228.919957,194.866432,227.8478375,192.1940226,230.2377336,190.1507843,231.4830953,184.6182702,233.4820794,183.3010262,232.1270977,179.4939167,225.4186021,179.4066735,228.9744551,184.2999725,234.6178696,180.143023,234.5761976,181.9453112,229.7082229,178.9174759,228.5048139,183.2194108,235.8917573,186.0570076,231.6839441,181.6461376,232.0172813,185.7737877,228.316092,171.2578931,230.9022344,167.5798181,228.0671998,179.0736172,227.3910201,179.9715701,230.3481011,172.96295,227.388842,178.8128577,231.125984,178.5180928,236.6078692,186.7577846,222.5917688,184.6066185,241.6753818,175.7076889,235.245178,175.0929537,227.1174814,178.1464884,237.2605818,172.2654876,236.9400172,180.6696319,229.1434194,174.3169799,231.9517102,178.1751562,226.8589625,171.2597143,228.6901085,161.6368458,234.4528489,168.8579713,223.6683815,163.8974292,236.264043,182.8646064,223.8332234,168.3233537,236.7436225,168.0474316,239.0315328,170.7860107,221.3121018
0,0,199.1565836,223.2303178,186.5018781,228.9582793,188.4936984,233.1563623,201.7192958,234.889825,199.7529132,228.627014,190.2811659,237.0688801,194.9676216,235.8254178,196.6513735,242.8621778,185.241004,226.9132243,186.4677768,234.2619334,188.0055491,235.3964847,186.1457676,238.3061852,181.1887841,231.8514735,185.7898853,243.2927106,195.3283754,231.2259831,177.9338964,230.0357272,182.4716472,233.1810136,179.4043987,225.6467138,181.8286372,223.3771791,199.5818337,226.5359388,183.3182253,231.9495981,182.0652434,229.4451399,190.8281961,229.949994,188.0137513,235.6300354,176.4340251,234.0277777,182.256152,232.7674746,171.0784069,237.341109,176.4152279,239.7282092,177.8039573,232.3156176,179.8132968,229.3288307,180.2728108,234.9381191,179.9636472,229.179255,182.5151793,231.9106172,179.4738135,229.9282745,175.5647692,232.1786401,173.0702,226.7538935,173.2019679,236.4253517,175.1730759,226.5722077,170.9002992,229.46153,177.5915114,230.6068815,165.851981,224.1376214,179.3674374,227.9447744,178.8993516,225.7080544,172.70306,228.2619231,185.122133,232.1624841,165.0349379,233.9158293,175.0306531,242.7137181,173.2775868,234.408593,170.6926033,233.2495508,172.6627007,231.7367772
0,0,188.0086676,230.5343462,197.1900046,231.7058428,191.1354729,236.3573793,197.4498464,243.5071339,185.5737581,221.5563333,189.042194,238.374577,191.7465166,233.7628127,196.7444951,227.3975611,177.400199,230.5680744,196.1954785,228.1798494,180.2943708,229.6316407,186.1937267,231.9768189,186.4733417,236.9336287,179.5421356,223.6188406,180.294862,227.4245617,178.5608179,234.764907,186.2046044,239.8673835,181.5925806,234.3053337,188.0638353,237.8849744,187.8050475,241.2208069,188.7708496,228.7808254,184.3478463,237.1641508,181.9959816,233.7919101,185.7928421,237.633104,174.5903843,235.7130723,183.8097422,245.8848091,181.4023599,233.156102,175.6641711,230.6626694,174.9297752,233.2966151,171.2031288,238.9018324,187.2625139,227.6221282,185.0985482,230.3999853,180.2422863,229.6765344,180.2610166,233.9364492,184.3737789,236.5311959,173.4988892,239.5402529,171.4993298,225.1193844,172.3576872,232.5124751,178.193091,230.1527368,172.8446722,231.784713,165.9479439,227.4875628,177.5551464,232.1972027,166.0308981,232.9930496,174.6255554,231.4530066,173.7728372,229.0456648,175.3978074,232.4195292,169.4676515,213.3583279,172.9547781,229.6999078,169.5245083,229.1827635,158.5638253,227.6667112
0,0,193.2227368,232.957389,194.505923,239.7046101,198.1405591,227.3763354,193.9743651,235.113417,197.08423,239.8865023,186.0395291,230.9570622,199.851869,229.1329268,185.9931825,221.4240894,198.9695582,229.1473667,185.1900999,232.0123613,191.4184523,227.8501099,179.8211103,236.0920089,181.2648545,224.3109191,184.8494719,230.2000582,190.2028497,238.652611,186.2973813,226.0000953,192.2345296,237.8556411,191.285223,228.4454321,183.0375483,225.3686393,171.1985726,227.9472995,192.5291951,229.3252794,179.6000614,234.4122784,187.1802195,226.6926451,181.1651734,231.4250517,182.9900476,227.8838388,191.6217314,228.6723587,185.2141042,230.4114602,172.8568565,239.7680176,182.1018236,234.1207014,177.6140651,231.8857682,172.5530166,239.6082385,173.9360025,230.968506,186.0206105,232.9871833,176.7886314,228.6956505,168.6432695,234.0254262,176.0656844,233.0584837,170.5065431,232.5076347,169.5534539,238.1999486,180.2206737,234.9951642,175.1087489,238.2482267,171.9886748,231.0945175,179.9286469,231.1362573,183.6915936,238.1246241,176.3576123,231.455358,181.6367174,230.7560834,180.2823785,239.7656787,169.5982881,232.0235411,171.9535951,225.7412796,170.5242733,221.4682125,168.8332586,233.5634119
0,0,192.5660694,239.3492897,188.2300376,231.3269337,192.2898794,231.759125,189.8131092,236.4954973,202.8008974,233.2415937,202.7236638,225.6264925,197.8983331,232.9333271,194.722519,227.426979,186.9214127,230.7227295,181.9859192,225.9181488,192.5602027,233.5820507,183.7444158,233.1497431,191.4935317,223.5849165,184.76727,235.4657647,190.3470238,233.6937963,183.28487,232.1256216,178.6061382,229.837079,180.9605169,232.8399042,187.3335179,235.5166203,173.1531847,228.2157545,192.9500392,235.0182355,176.9997465,231.7906631,182.2084601,237.4304862,180.3181489,227.3272977,181.6954971,229.9617932,190.0683378,229.7478828,187.2156446,227.6560718,175.9288054,230.7080682,171.6644653,227.2807098,181.8307833,233.2240022,179.0749238,234.3551856,179.8918308,234.1332938,176.3182264,230.2165061,188.6184789,229.8050665,173.3439096,224.9843084,167.9171285,233.6207126,186.5624667,232.0816698,185.8942011,227.205406,175.8546815,233.4184736,182.2434775,225.7176909,170.2419956,232.043647,173.8714362,234.6843468,171.7784477,227.9668445,167.7980464,232.9787424,172.499576,233.8002352,177.0656705,242.0028849,173.0975768,219.8022139,166.4680746,226.8817634,169.9499752,234.788259,168.5217467,235.1672857
0,0,198.6674086,224.1501034,193.5620585,231.021402,194.1192369,225.9848576,197.8917817,230.2265186,189.5117462,222.6773387,192.920374,218.4304254,194.7307278,233.1293582,192.1854317,241.2732503,191.0387641,236.05992,189.2523773,235.7445932,188.1808977,229.5873044,182.5668169,225.484308,186.8322181,231.1923011,192.4051304,230.4473964,186.8764522,236.8636454,180.9968612,240.538381,187.1251947,227.0691554,177.7303592,226.9989381,191.8238742,231.1231757,179.4018676,235.6010805,170.9342038,227.0544645,181.1614971,222.2752594,181.0117248,238.8385336,183.1201599,227.5366381,188.6815611,227.1498549,188.4271629,230.3172406,187.6436025,237.2791845,176.3156291,224.7466543,188.3408366,236.6690489,178.8005309,233.955455,186.7691182,228.6762149,174.2573021,226.8946164,176.7653912,231.7418234,180.8914904,226.3437303,174.6118834,229.6386931,175.5768109,222.8602962,179.2886949,221.4172518,177.8544393,235.9080798,160.2443564,228.2798758,178.6885604,227.8909719,179.2628149,228.6493541,175.1016751,230.2507113,187.5199013,231.6864673,169.5121292,231.4759392,176.7625115,230.6415074,171.3414221,229.3508688,170.7927177,221.9883663,180.8814734,238.6744339,170.7507016,236.8591543,172.1471661,230.9478318
0,0,195.5736351,232.2420447,191.3298786,233.4926251,196.848858,226.8422785,191.8087931,234.6618714,195.644927,233.1060698,185.4500695,231.2467783,198.8262705,238.5779402,191.6022269,224.9611494,195.8959341,227.6336466,188.4715338,228.4093472,197.1940138,229.3119658,182.8671607,235.4854736,188.1778084,235.2264032,183.3825774,235.254446,189.6822477,235.2407571,194.7224824,223.1589217,192.2120445,223.7668175,182.4066337,231.2982446,187.2202138,236.2012104,185.1053313,229.1802176,182.8538189,226.3487171,174.5114142,231.045368,175.1270359,229.5777277,183.8241979,231.8449438,176.2917307,239.1410342,180.170322,231.1478086,183.9668816,233.5512581,174.930923,234.3899268,184.3379612,226.5954813,174.5782417,231.9715622,176.64864,232.9333443,177.4763525,227.2893824,178.5701239,236.3120736,177.2591091,226.7937736,164.9696811,232.4207097,184.703625,231.6756232,177.6937731,220.8702273,180.5153705,238.1980098,172.266777,235.7735858,174.5417759,231.0710574,165.5954321,233.608342,173.3456294,222.2094657,172.7261447,233.4181236,181.5266187,229.1879672,177.5646189,234.746774,172.3204349,230.4210956,170.6789334,224.2321781,167.6529829,232.8394554,168.4996419,234.4466502,180.6506255,228.380365
0,0,197.6720789,232.0358722,190.1567083,230.4710739,192.1865352,227.9101702,194.9581363,225.599747,192.1043264,236.2001159,189.2163129,225.0185767,196.6859934,222.7482544,192.0959242,227.9574727,190.8910009,239.4586579,190.2693917,223.5972057,180.86711,243.2080185,188.9928969,223.0176052,186.533665,221.5939465,181.7689647,230.6232113,181.9247638,231.7757011,186.3083958,230.6807353,184.7347984,230.9948091,190.5405751,228.5387286,182.1335603,237.8883266,182.7154817,232.0587224,186.5329513,235.7670315,182.4103264,228.1360817,173.923855,228.8165012,190.5148738,229.0678505,178.7335808,230.4489518,188.8421101,230.7180967,183.1629812,234.5785971,189.7854637,237.5411057,184.593561,244.4442612,183.3109258,232.9979566,175.1470713,234.0369258,174.0504633,226.043026,180.3236103,224.5045853,180.9488582,232.0527446,174.8190548,236.2607557,183.991612,229.5565379,179.9666013,224.9722216,183.9540254,225.8231008,179.0503076,233.239041,170.4193305,229.7427898,167.6756883,229.5591207,178.6459215,229.8078046,171.735829,226.1195839,175.3454461,233.9060518,175.3159584,234.3492047,170.9895644,236.1506651,175.0545662,227.8049513,179.5613372,234.8986212,173.7550543,228.847453,173.3624176,229.2373855
0,0,193.8683781,225.7128906,193.8798803,231.6795161,191.2730723,232.706171,195.6376117,226.8241647,196.0790622,225.1160383,202.5977526,235.8038274,187.3647304,232.8039201,194.4811642,230.7794316,193.3085091,235.468539,197.1591609,222.6375989,192.3721209,225.4271918,186.8186112,228.0397094,188.6871642,229.9879915,184.7111303,244.9513856,189.9041449,238.9227075,183.1988946,223.2073694,191.6084053,229.6792326,186.3845234,228.525379,184.5316153,226.2317319,183.552282,224.9628438,185.6452948,239.8408659,188.7673055,227.1952579,176.4974625,242.7657308,188.7155507,234.1764401,187.6007127,243.7264498,179.2198681,233.7211565,197.1371087,241.5601951,178.7345105,232.1889753,172.1705322,241.041654,177.9140274,230.8903322,177.2782282,237.1196867,175.9895703,225.691149,183.9990596,231.7746217,177.0247092,227.0518174,178.9777926,228.4679962,179.2147736,234.6548906,175.8555622,226.0397138,175.873577,239.9929826,171.5473698,233.2374763,180.7474599,229.9503664,170.9492545,233.0561238,180.1726109,235.7480724,167.2350159,227.6837101,180.8197062,231.8983674,177.5076965,226.2578976,171.8759556,224.6937575,163.4384327,235.3177446,165.1927407,236.2140553,173.2929833,233.8147913,162.7720209,224.7589858
